NAICS Code,NAICS Title,MICS Code,MICS Title
811430,Footwear and Leather Goods Repair,811E,Personal and Household Goods Repair and Maintenance
811490,Other Personal and Household Goods Repair and Maintenance,811E,Personal and Household Goods Repair and Maintenance
812,Personal and Laundry Services,812,Personal and Laundry Services
81219,Other Personal Care Services,812,Personal and Laundry Services
8129,Other Personal Services,812,Personal and Laundry Services
81299,All Other Personal Services,812,Personal and Laundry Services
812990,All Other Personal Services,812,Personal and Laundry Services
8121,Personal Care Services,812A,Drycleaning and Laundry Services 
8123,Drycleaning and Laundry Services,812A,Drycleaning and Laundry Services 
81231,Coin-Operated Laundries and Drycleaners,812A,Drycleaning and Laundry Services 
81232,Drycleaning and Laundry Services (except Coin-Operated),812A,Drycleaning and Laundry Services 
812310,Coin-Operated Laundries and Drycleaners,812A,Drycleaning and Laundry Services 
812320,Drycleaning and Laundry Services (except Coin-Operated),812A,Drycleaning and Laundry Services 
812332,Industrial Launderers,812A,Drycleaning and Laundry Services 
81211,"Hair, Nail, and Skin Care Services",812B,"Hair, Nail, and Skin Care Services "
812111,Barber Shops,812B,"Hair, Nail, and Skin Care Services "
812112,Beauty Salons,812B,"Hair, Nail, and Skin Care Services "
812113,Nail Salons,812B,"Hair, Nail, and Skin Care Services "
812191,Diet and Weight Reducing Centers,812B,"Hair, Nail, and Skin Care Services "
812199,Other Personal Care Services,812C,Personal and Laundry Services
8122,Death Care Services,812D,"Funerals, Cemeteries & Crematories"
81221,Funeral Homes and Funeral Services,812D,"Funerals, Cemeteries & Crematories"
81222,Cemeteries and Crematories,812D,"Funerals, Cemeteries & Crematories"
812210,Funeral Homes and Funeral Services,812D,"Funerals, Cemeteries & Crematories"
812220,Cemeteries and Crematories,812D,"Funerals, Cemeteries & Crematories"
81233,Linen and Uniform Supply,812E,Linen and Uniform Supply 
812331,Linen Supply,812E,Linen and Uniform Supply 
81291,Pet Care (except Veterinary) Services,812F,Pet Care (except Veterinary) Services 
812910,Pet Care (except Veterinary) Services,812F,Pet Care (except Veterinary) Services 
81293,Parking Lots and Garages,812G,Vehicle Parking
812930,Parking Lots and Garages,812G,Vehicle Parking
81292,Photofinishing,812H,Photographic Services
812921,Photofinishing Laboratories (except One-Hour),812H,Photographic Services
812922,One-Hour Photofinishing,812H,Photographic Services
813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",813,"Charity, Civic & Community Organisations"
8131,Religious Organizations,813,"Charity, Civic & Community Organisations"
81311,Religious Organizations,813,"Charity, Civic & Community Organisations"
813110,Religious Organizations,813,"Charity, Civic & Community Organisations"
81399,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",813,"Charity, Civic & Community Organisations"
813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",813,"Charity, Civic & Community Organisations"
8132,Grantmaking and Giving Services,813A,Grantmaking and Giving Services
81321,Grantmaking and Giving Services,813A,Grantmaking and Giving Services
813211,Grantmaking Foundations,813A,Grantmaking and Giving Services
813212,Voluntary Health Organizations,813A,Grantmaking and Giving Services
813219,Other Grantmaking and Giving Services,813A,Grantmaking and Giving Services
8133,Social Advocacy Organizations,813B,Social Advocacy Organizations
81331,Social Advocacy Organizations,813B,Social Advocacy Organizations
813311,Human Rights Organizations,813B,Social Advocacy Organizations
813312,"Environment, Conservation and Wildlife Organizations",813B,Social Advocacy Organizations
813319,Other Social Advocacy Organizations,813B,Social Advocacy Organizations
8139,"Business, Professional, Labor, Political, and Similar Organizations",813C,Business Associations
81391,Business Associations,813C,Business Associations
813910,Business Associations,813C,Business Associations
81392,Professional Organizations,813D,Professional Organizations
813920,Professional Organizations,813D,Professional Organizations
8134,Civic and Social Organizations,813E,Civic and Social Organizations
81341,Civic and Social Organizations,813E,Civic and Social Organizations
813410,Civic and Social Organizations,813E,Civic and Social Organizations
81393,Labor Unions and Similar Labor Organizations,813F,Political Organizations
81394,Political Organizations,813F,Political Organizations
813930,Labor Unions and Similar Labor Organizations,813F,Political Organizations
813940,Political Organizations,813F,Political Organizations
814,Private Households,814,Private Households
8141,Private Households,814,Private Households
81411,Private Households,814,Private Households
814110,Private Households,814,Private Households
92,Public Administration,92,Public Administration
921,"Executive, Legislative, and Other General Government Suppor",92,Public Administration
9211,"Executive, Legislative, and Other General Government Suppor",92,Public Administration
92111,Executive Offices,92,Public Administration
92112,Legislative Bodies,92,Public Administration
92113,Public Finance Activities,92,Public Administration
92114,"Executive and Legislative Offices, Combined",92,Public Administration
92115,American Indian and Alaska Native Tribal Governments,92,Public Administration
92119,Other General Government Suppor,92,Public Administration
921110,Executive Offices,92,Public Administration
921120,Legislative Bodies,92,Public Administration
921130,Public Finance Activities,92,Public Administration
921140,"Executive and Legislative Offices, Combined",92,Public Administration
921150,American Indian and Alaska Native Tribal Governments,92,Public Administration
921190,Other General Government Suppor,92,Public Administration
922,"Justice, Public Order, and Safety Activities",92,Public Administration
9221,"Justice, Public Order, and Safety Activities",92,Public Administration
92211,Courts,92,Public Administration
92212,Police Protection,92,Public Administration
92213,Legal Counsel and Prosecution,92,Public Administration
92214,Correctional Institutions,92,Public Administration
92215,Parole Offices and Probation Offices,92,Public Administration
92216,Fire Protection,92,Public Administration
92219,"Other Justice, Public Order, and Safety Activities",92,Public Administration
922110,Courts,92,Public Administration
922120,Police Protection,92,Public Administration
922130,Legal Counsel and Prosecution,92,Public Administration
922140,Correctional Institutions,92,Public Administration
922150,Parole Offices and Probation Offices,92,Public Administration
922160,Fire Protection,92,Public Administration
922190,"Other Justice, Public Order, and Safety Activities",92,Public Administration
923,Administration of Human Resource Programs,92,Public Administration
9231,Administration of Human Resource Programs,92,Public Administration
92311,Administration of Education Programs,92,Public Administration
92312,Administration of Public Health Programs,92,Public Administration
92313,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",92,Public Administration
92314,Administration of Veterans' Affairs,92,Public Administration
923110,Administration of Education Programs,92,Public Administration
923120,Administration of Public Health Programs,92,Public Administration
923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",92,Public Administration
923140,Administration of Veterans' Affairs,92,Public Administration
924,Administration of Environmental Quality Programs,92,Public Administration
9241,Administration of Environmental Quality Programs,92,Public Administration
92411,Administration of Air and Water Resource and Solid Waste Management Programs,92,Public Administration
92412,Administration of Conservation Programs,92,Public Administration
924110,Administration of Air and Water Resource and Solid Waste Management Programs,92,Public Administration
924120,Administration of Conservation Programs,92,Public Administration
925,"Administration of Housing Programs, Urban Planning, and Community Developmen",92,Public Administration
9251,"Administration of Housing Programs, Urban Planning, and Community Developmen",92,Public Administration
92511,Administration of Housing Programs,92,Public Administration
92512,Administration of Urban Planning and Community and Rural Developmen,92,Public Administration
